date  company_number  company_name  company_partial_address  company_link
1st-August-2017  608920  AcsAero1IrishHoldingsLimited  Dublin1  http://www.vision-net.ie/Company-Info/Acs-Aero-1-Irish-Holdings-Limited
1st-August-2017  608921  NoorConsultingLimited  Galway,H91Xn82  http://www.vision-net.ie/Company-Info/Noor-Consulting-Limited
1st-August-2017  608922  Murray&Spelman(Sallins)Limited  .  http://www.vision-net.ie/Company-Info/Murray-And-Spelman-Sallins-Limited
1st-August-2017  608923  SpectrumKidsFitnessLimited  Dublin15  http://www.vision-net.ie/Company-Info/Spectrum-Kids-Fitness-Limited
1st-August-2017  608924  KilmoreCountryCottagesLimited  Co.Wexford  http://www.vision-net.ie/Company-Info/Kilmore-Country-Cottages-Limited
1st-August-2017  608925  YanzVenturesLimited  Co.Meath  http://www.vision-net.ie/Company-Info/Yanz-Ventures-Limited
1st-August-2017  608926  BrividoLimited  Dublin18  http://www.vision-net.ie/Company-Info/Brivido-Limited
1st-August-2017  608927  KegataLimited  Galway,H91axk8  http://www.vision-net.ie/Company-Info/Kegata-Limited
1st-August-2017  608928  TobytechConsultingLimited  Dublin13  http://www.vision-net.ie/Company-Info/Tobytech-Consulting-Limited
1st-August-2017  608929  MilestoneProductsLimited  Co.Mayo  http://www.vision-net.ie/Company-Info/Milestone-Products-Limited
1st-August-2017  608930  BroadriverIii(Ireland)DesignatedActivityCompany  Dublin2  http://www.vision-net.ie/Company-Info/Broadriver-Iii-Ireland-Designated-Activity-Company
1st-August-2017  608931  GerardO'DeaPropertiesLimited  Co.Cork  http://www.vision-net.ie/Company-Info/Gerard-Odea-Properties-Limited
1st-August-2017  608932  MajykEquipeEuropeLimited  DublinD07P4ax  http://www.vision-net.ie/Company-Info/Majyk-Equipe-Europe-Limited
1st-August-2017  608933  AdriTransportLimited  Co.Louth  http://www.vision-net.ie/Company-Info/Adri-Transport-Limited
1st-August-2017  608934  RealmInvestmentsLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Realm-Investments-Limited
1st-August-2017  608935  CatalystPharmaceuticalsIreland  Dublin1  http://www.vision-net.ie/Company-Info/Catalyst-Pharmaceuticals-Ireland-Limited
1st-August-2017  608936  BmshBusinessConsultancyLimited  Wicklow  http://www.vision-net.ie/Company-Info/Bmsh-Business-Consultancy-Limited
1st-August-2017  608937  NmLibertyLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Nm-Liberty-Limited
1st-August-2017  608938  MedregoIrelandLimited  Dublin2  http://www.vision-net.ie/Company-Info/Medrego-Ireland-Limited
1st-August-2017  608939  MooneyMechanicalServicesLimited  Dublin11  http://www.vision-net.ie/Company-Info/Mooney-Mechanical-Services-Limited
1st-August-2017  608940  EadineHickeyCoachingLimited  Dublin14  http://www.vision-net.ie/Company-Info/Eadine-Hickey-Coaching-Limited
1st-August-2017  608941  CristatusLimited  Cork  http://www.vision-net.ie/Company-Info/Cristatus-Limited
1st-August-2017  608942  NqPropertyServicesLimited  CoGalway  http://www.vision-net.ie/Company-Info/Nq-Property-Services-Limited
1st-August-2017  608943  StephenHynesAgriculturalConsultantsLimited  Co.Clare  http://www.vision-net.ie/Company-Info/Stephen-Hynes-Agricultural-Consultants-Limited
1st-August-2017  608944  Quinn'sQuillMunsterNewsLimited  Co.Limerick  http://www.vision-net.ie/Company-Info/Quinns-Quill-Munster-News-Limited
1st-August-2017  608945  DonitaNailsandBeautyLimited  Dublin4  http://www.vision-net.ie/Company-Info/Donita-Nails-And-Beauty-Limited
1st-August-2017  608946  ImrIrishMaterialRecyclingLimited  Dublin2  http://www.vision-net.ie/Company-Info/Imr-Irish-Material-Recycling-Limited
1st-August-2017  608947  AdvancedPainting&CoatingsLimited  Co.Clare  http://www.vision-net.ie/Company-Info/Advanced-Painting-And-Coatings-Limited
1st-August-2017  608948  Cef2WindIrelandEnergyLimited  Dublin2  http://www.vision-net.ie/Company-Info/Cef-2-Wind-Ireland-Energy-Limited
1st-August-2017  608949  ClaireDalyConsulting&CoachingLimited  Cork  http://www.vision-net.ie/Company-Info/Claire-Daly-Consulting-And-Coaching-Limited
1st-August-2017  608950  PdCivilsLimited  Co.Meath  http://www.vision-net.ie/Company-Info/Pd-Civils-Limited
1st-August-2017  608951  PeloCoffeeLimited  Co.Galway  http://www.vision-net.ie/Company-Info/Pelo-Coffee-Limited
1st-August-2017  608952  AimArtsNCraftsLimited  Dublin18  http://www.vision-net.ie/Company-Info/Aim-Arts-N-Crafts-Limited
1st-August-2017  608953  InsureturnGlobalLimited  Cork  http://www.vision-net.ie/Company-Info/Insureturn-Global-Limited
1st-August-2017  608954  DrummerslandIrelandLimited  Dublin16  http://www.vision-net.ie/Company-Info/Drummersland-Ireland-Limited
1st-August-2017  608955  ScutumConsultingLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Scutum-Consulting-Limited
1st-August-2017  608956  NolanAppInitiativesLimited  Galway  http://www.vision-net.ie/Company-Info/Nolan-App-Initiatives-Limited
1st-August-2017  608957  IcarusP&TLimited  Co.Wexford  http://www.vision-net.ie/Company-Info/Icarus-Pandt-Limited
1st-August-2017  608958  JenemaConsultantsLimited  Limerick  http://www.vision-net.ie/Company-Info/Jenema-Consultants-Limited
1st-August-2017  608959  QuaysideBookshopLimited  Sligo  http://www.vision-net.ie/Company-Info/Quayside-Bookshop-Limited
1st-August-2017  608960  NiallMurphyRoofingLimited  Dublin18  http://www.vision-net.ie/Company-Info/Niall-Murphy-Roofing-Limited
1st-August-2017  608961  MardizMediaLimited  Dublin2  http://www.vision-net.ie/Company-Info/Mardiz-Media-Limited
1st-August-2017  608962  RainbowVisionLimited  Co.Kildare  http://www.vision-net.ie/Company-Info/Rainbow-Vision-Limited
1st-August-2017  608963  FoySportsPhysioLimited  CoOffaly  http://www.vision-net.ie/Company-Info/Foy-Sports-Physio-Limited
1st-August-2017  608964  RegitalLimited  Dublin2  http://www.vision-net.ie/Company-Info/Regital-Limited
1st-August-2017  608965  OxilinkLimited  Co.Kildare  http://www.vision-net.ie/Company-Info/Oxilink-Limited
1st-August-2017  608966  AfzalItConsultingLimited  Dublin20  http://www.vision-net.ie/Company-Info/Afzal-It-Consulting-Limited
1st-August-2017  608967  CohsclearLimited  Co.Tipperary  http://www.vision-net.ie/Company-Info/Cohsclear-Limited
1st-August-2017  608968  AirTransportInsuranceSystemsLimited  Co.Kildare  http://www.vision-net.ie/Company-Info/Air-Transport-Insurance-Systems-Limited
1st-August-2017  608969  ManeuverLimited  Cork  http://www.vision-net.ie/Company-Info/Maneuver-Limited
1st-August-2017  608970  PiqipiLimited  Dublin1  http://www.vision-net.ie/Company-Info/Piqipi-Limited
1st-August-2017  608971  RitualsCosmeticsIrelandLimited  Carlow  http://www.vision-net.ie/Company-Info/Rituals-Cosmetics-Ireland-Limited
1st-August-2017  608972  PolarsoftTechnologiesLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Polarsoft-Technologies-Limited
1st-August-2017  608973  GrallaghFarmLimited  Co.Tipperary  http://www.vision-net.ie/Company-Info/Grallagh-Farm-Limited
1st-August-2017  608974  C&WSeniorFinancingDesignatedActivityCompany  Dublin2  http://www.vision-net.ie/Company-Info/Candw-Senior-Financing-Designated-Activity-Company
1st-August-2017  608975  GoldenNailsandBeautyLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Golden-Nails-And-Beauty-Limited
1st-August-2017  608976  RocoFineEngineeringLimited  Co.Cork  http://www.vision-net.ie/Company-Info/Roco-Fine-Engineering-Limited
1st-August-2017  608977  GrCarpentryLimited  Galway  http://www.vision-net.ie/Company-Info/Gr-Carpentry-Limited
1st-August-2017  608978  TrigenInteriorsLimited  Dublin24  http://www.vision-net.ie/Company-Info/Trigen-Interiors-Limited
1st-August-2017  608979  McEvoyPlant&CivilLimited  Co.Offaly  http://www.vision-net.ie/Company-Info/Mcevoy-Plant-And-Civil-Limited
1st-August-2017  608980  NewBrandFashionsLimited  Cork  http://www.vision-net.ie/Company-Info/New-Brand-Fashions-Limited
1st-August-2017  608981  BreffniOrganicsLimited  Co.Cavan  http://www.vision-net.ie/Company-Info/Breffni-Organics-Limited
1st-August-2017  608982  MilocoHoldingsLimited  Co.Carlow  http://www.vision-net.ie/Company-Info/Miloco-Holdings-Limited
1st-August-2017  608983  PyebawlandCompanyLimited  Co.Kerry  http://www.vision-net.ie/Company-Info/Pyebawl-And-Company-Limited
1st-August-2017  608984  AskeatonCateringLimited  Co.Limerick  http://www.vision-net.ie/Company-Info/Askeaton-Catering-Limited
1st-August-2017  608985  BizbeeTechLimited  Limerick  http://www.vision-net.ie/Company-Info/Bizbee-Tech-Limited
1st-August-2017  608986  GmmogLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Gmmog-Limited
1st-August-2017  608987  BusinessRiverIntelligenceLimited  Dublin2  http://www.vision-net.ie/Company-Info/Business-River-Intelligence-Limited
1st-August-2017  608988  ShraghTenensLimited  Limerick  http://www.vision-net.ie/Company-Info/Shragh-Tenens-Limited
1st-August-2017  608989  LinariaLimited  Co.Louth  http://www.vision-net.ie/Company-Info/Linaria-Limited
1st-August-2017  608990  ConorRonanOffshoreWindLimited  Co.Sligo,F91Pa43  http://www.vision-net.ie/Company-Info/Conor-Ronan-Offshore-Wind-Limited
1st-August-2017  608991  MyrtleInvestmentsLimited  Co.Louth  http://www.vision-net.ie/Company-Info/Myrtle-Investments-Limited
1st-August-2017  608992  PmraConstructionLimited  Cork  http://www.vision-net.ie/Company-Info/Pmra-Construction-Limited
1st-August-2017  608993  MpgKillarneyMotorsLimited  Co.Kerry  http://www.vision-net.ie/Company-Info/Mpg-Killarney-Motors-Limited
1st-August-2017  608994  J.S.SilverConstructionLimited  Co.Galway  http://www.vision-net.ie/Company-Info/Js-Silver-Construction-Limited
1st-August-2017  608995  KnockrobinHomesLimited  Dublin8  http://www.vision-net.ie/Company-Info/Knockrobin-Homes-Limited
1st-August-2017  608996  GlencorAssetLimited  Co.Kildare  http://www.vision-net.ie/Company-Info/Glencor-Asset-Limited
1st-August-2017  608997  Iti-InternationalTransportIrelandLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Iti-International-Transport-Ireland-Limited
1st-August-2017  608998  KindervilleChildcareandAfterschoolLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Kinderville-Childcare-And-Afterschool-Limited
1st-August-2017  608999  HeavyliftLeasingLimited  Co.Louth  http://www.vision-net.ie/Company-Info/Heavylift-Leasing-Limited
1st-August-2017  609000  MasterAuctionsLimited  Dublin2  http://www.vision-net.ie/Company-Info/Master-Auctions-Limited
1st-August-2017  609001  RockRudgeLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Rock-Rudge-Limited
1st-August-2017  609002  G&CResourcesLimited  Co.Cork  http://www.vision-net.ie/Company-Info/G-And-C-Resources-Limited
1st-August-2017  609003  CiunHealthcareGranaryLimited  Galway  http://www.vision-net.ie/Company-Info/Ciun-Healthcare-Granary-Limited
1st-August-2017  609004  PjPersonnel(Mi)Limited  Co.Galway  http://www.vision-net.ie/Company-Info/Pj-Personnel-Mi-Limited
1st-August-2017  609005  FlyAircraftHoldingsFortyLimited  Co.Dublin,A96N6t7  http://www.vision-net.ie/Company-Info/Fly-Aircraft-Holdings-Forty-Limited
1st-August-2017  609006  FlyAircraftHoldingsThirty-NineLimited  Co.Dublin,A96N6t7  http://www.vision-net.ie/Company-Info/Fly-Aircraft-Holdings-Thirty-Nine-Limited
1st-August-2017  609007  VitruvioLimited  Dublin1,D01X5c2  http://www.vision-net.ie/Company-Info/Vitruvio-Limited
1st-August-2017  609008  LonehroUnlimitedCompany  Co.Galway  http://www.vision-net.ie/Company-Info/Lonehro-Unlimited-Company
1st-August-2017  609009  BurtarLimited  Co.Monaghan  http://www.vision-net.ie/Company-Info/Burtar-Limited
1st-August-2017  609010  KutacaLimited  Co.Monaghan  http://www.vision-net.ie/Company-Info/Kutaca-Limited
1st-August-2017  609011  TviewCorporateNomineesDesignatedActivityCompany  Dublin2  http://www.vision-net.ie/Company-Info/Tview-Corporate-Nominees-Designated-Activity-Company
1st-August-2017  609012  NipponRelaxationCompanyLimited  Dublin2  http://www.vision-net.ie/Company-Info/Nippon-Relaxation-Company-Limited
1st-August-2017  609013  Seal'sCaveServicesLimited  Co.Cork  http://www.vision-net.ie/Company-Info/Seals-Cave-Services-Limited
1st-August-2017  609014  PlccFoodLimited  Co.Cork  http://www.vision-net.ie/Company-Info/Plcc-Food-Limited
1st-August-2017  609015  StreetEaterLimited  Co.Laois  http://www.vision-net.ie/Company-Info/Street-Eater-Limited
1st-August-2017  609016  DoSharedValueTechnologiesLimited  Dublin1  http://www.vision-net.ie/Company-Info/Do-Shared-Value-Technologies-Limited
1st-August-2017  609017  XpsVillageShopLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Xps-Village-Shop-Limited
1st-August-2017  609018  HqyjFoodLimited  Dublin15  http://www.vision-net.ie/Company-Info/Hqyj-Food-Limited
1st-August-2017  609019  TiantianKitchenLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Tiantian-Kitchen-Limited
1st-August-2017  609020  TeaCraftLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Tea-Craft-Limited
1st-August-2017  609021  GoldenCleanLimited  Co.Dublin  http://www.vision-net.ie/Company-Info/Golden-Clean-Limited
1st-August-2017  609022  BlackHawkSecurityServicesLimited  Co.Cavan,H14Y320  http://www.vision-net.ie/Company-Info/Black-Hawk-Security-Services-Limited
